id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1312069656429851682,Historic Home short walk to Frenchmen & theQuarter,298377320,Renee,,Marigny,29.96644,-90.06149,Entire home/apt,523,2,0,,,1,353,0,"23-nstr-15352, 24-ostr-09497"
1323224259747258127,Walk to Lakefront: Condo Near NOLA City Park,456477857,Evolve,,West End,30.02124,-90.11618,Entire home/apt,55,31,0,,,49,305,0,
1323230020864110618,Elegant 5BR Getaway in NOLA,136024214,Gabriel,,St. Claude,29.97657,-90.0433,Entire home/apt,337,1,1,2025-01-20,0.70,24,315,1,"22-CSTR-02568, 22-OSTR-20810"
1323249535319111587,Grand 10-Bedroom Oasis in NOLA,136024214,Gabriel,,St. Claude,29.97652,-90.04317,Entire home/apt,820,1,1,2025-01-12,0.60,24,308,1,"22-CSTR-02568, 22-OSTR-20810"
1323251629673532834,Spacious & Vibrant Home in NOLA,106289693,William,,Mid-City,29.97661,-90.10538,Entire home/apt,267,2,1,2025-02-17,1,73,173,1,"24-NSTR-18500, 24-OSTR-16995"
1323461924083140226,Candy’s Nola House,669789371,Candis,,Gert Town,29.95442,-90.10044,Entire home/apt,688,2,0,,,1,179,0,"23NSTR-12895, 20OSTR-12798"
1323669217735683399,Ideal crash pad extended stay,95055897,Doug,,Pines Village,30.02954,-90.02665,Private room,51,30,0,,,1,64,0,
1324032195702059050,Creole Complex B&B Suite 4,12055406,Graham,,Seventh Ward,29.97037,-90.06517,Private room,224,1,0,,,8,183,0,24-XSTR-07278
1324180120500009542,Vibrant City |Free Breakfast |Free Parking,594609495,Joanna Paola,,Read Blvd East,30.03876,-89.97114,Private room,136,1,6,2025-01-31,3.05,2,274,6,23-XSTR-12345
1324485002790864930,The FUN House in a FUN City with POOL and SPA,16972947,Gary,,Irish Channel,29.92329,-90.08562,Entire home/apt,,2,4,2025-02-17,4,2,1,4,"24-NSTR-15607, 24-OSTR-02211"
1324734133773226357,Highrise with great amenities,307019057,Peter,,Viavant - Venetian Isles,30.00996,-90.01335,Entire home/apt,134,30,0,,,3,125,0,
1324875425346059243,Historic Algiers Point!,85377442,Guadalupe,,Algiers Point,29.94961,-90.05082,Entire home/apt,214,2,0,,,2,182,0,"24-NSTR-19170, 24-OSTR-19156"
1325329757101541847,The Sazerac Room,590865143,Allan,,Marigny,29.96738,-90.05439,Private room,59,1,6,2025-02-23,4.09,2,303,6,24-xstr-15889
1325463415944630529,Charming 3BD house in N.O.,670292100,Charis,,Milneburg,30.0266572,-90.0480735,Entire home/apt,253,30,0,,,1,365,0,
1325674130304201349,Vibrant City |Free Breakfast |Free Parking,594609495,Joanna Paola,,Read Blvd East,30.03684,-89.97112,Private room,154,1,1,2025-02-08,1,2,304,1,23-XSTR-12345
1326808104526403257,Fontainebleau's Hidden Gem,127054466,Ernest And Doris,,Marlyville - Fontainbleau,29.9563945,-90.1189332,Entire home/apt,67,30,0,,,1,336,0,
1326849637396671548,Garden district available Super Bowl,16343953,Olivia,,Garden District,29.92866,-90.08058,Entire home/apt,1029,30,0,,,1,89,0,
1326853363947047149,Charming Uptown 3 Bedroom 2 Bath Home,212330070,Mehrdad,,East Carrollton,29.94704,-90.12756,Entire home/apt,161,30,0,,,2,365,0,
1326909781407219609,‘Pelicans Perch’ Waterfront NOLA Haven w/ Pool!,670759235,Katharine,,Lake Catherine,30.14209,-89.74987,Entire home/apt,479,2,0,,,1,322,0,"22-CSTR-00830, 22-OSTR-00083"
1326977912914584856,Huge 2 Bdrm Apt 1 block away from French quarter,670786689,Bianca,,Central Business District,29.95258,-90.07216,Entire home/apt,352,1,4,2025-02-14,2.35,1,166,4,"20STR-14876, 19-OSTR-07159"
1327716821022071237,NOLA Home Near Top Restaurants,587522164,Muralidharan,,West Riverside,29.91709,-90.1111,Entire home/apt,123,2,1,2025-02-16,1,2,166,1,"24-NSTR-10961, 24-OSTR-10969"
1327732482881778222,ArtBnB near the French Quarter: 2 Bedroom 1.5 Bath,542831420,Chase,,Seventh Ward,29.97015,-90.06264,Entire home/apt,113,1,0,,,3,66,0,"24NSTR10639, 24OSTR10417"
1328410108481803743,Luxury New Home | Heated Pool and Hot Tub,276892829,Heirloom,,Central City,29.94106,-90.07666,Entire home/apt,937,1,4,2025-02-23,4,49,363,4,"23-CSTR-01188, 24-OSTR-03381"
1328410594184946359,Modern New Home | Heated Pool and Hot Tub,276892829,Heirloom,,Central City,29.94163,-90.07685,Entire home/apt,937,1,3,2025-02-24,3,49,362,3,"23-CSTR-01188, 24-OSTR-03381"
1328411123072606536,Modern Home | Heated Pool and Hot Tub,276892829,Heirloom,,Lower Garden District,29.93893,-90.07052,Entire home/apt,1009,4,1,2025-02-08,1,49,345,1,"23-CSTR-10112, 24-OSTR-03381"
1328411654798036163,Luxurious Home | Heated Plunge Pool,276892829,Heirloom,,Lower Garden District,29.93899,-90.0707,Entire home/apt,979,4,2,2025-02-26,2,49,338,2,"23-CSTR-10104, 24-OSTR-03381"
1328496113371506851,Bywater Beauty,5189723,Jennifer,,St. Claude,29.96524,-90.0384,Entire home/apt,1271,30,0,,,1,363,0,
1329055526686698661,The Heritage House Nola,659397646,Shawntravia,,Mid-City,29.9756,-90.10814,Entire home/apt,630,30,0,,,3,180,0,
1329069341828707690,Historic Stay in NOLA,671428868,Jacob,,Holy Cross,29.9584411,-90.0199437,Entire home/apt,160,30,0,,,5,364,0,
1329205385540748399,Funky Nola Bungalow,129798203,Sarah,,Mid-City,29.974076117023763,-90.10169130177246,Entire home/apt,,30,0,,,2,315,0,
1329220210363750051,The Redemptory on Royal,3151468,Shawn,,Bywater,29.96429097005939,-90.04762163337998,Entire home/apt,412,1,0,,,1,364,0,25-XSTR-01664
1329351844490280575,Central Location!  Walk to French Quarter!,43284085,Jonathon,,Tulane - Gravier,29.9639332,-90.0814113,Entire home/apt,421,30,1,2025-02-11,1,1,364,1,"19-CSTR-13752, 19-OSTR-13752"
1329835014955332550,5 Mi to French Quarter: Central NOLA Home w/ Decks,456477857,Evolve,,St.  Anthony,30.02142442177061,-90.06431350277397,Entire home/apt,241,2,2,2025-02-10,2,49,328,2,"23-NSTR-16586, 23-OSTR-16631"
1329836329913057265,9 Mi to Dtwn: New Orleans East Home,456477857,Evolve,,Read Blvd East,30.02869,-89.95374,Entire home/apt,2218,2,0,,,49,364,0,"24-NSTR-09823, 24-OSTR-09840"
1329841894560195197,Charming New Orleans house,164165895,Mark,,Bayou St. John,29.98029,-90.08516,Entire home/apt,86,30,0,,,1,297,0,
1329854939980170584,Clean Super Bowl Pad minutes from the dome,280213607,Jonathon,,Seventh Ward,29.97943,-90.06911,Entire home/apt,387,1,0,,,2,333,0,"21-CSTR-14524, 21-OSTR-12387"
1329874709432640806,The Frenchmen New Orleans by Kasa | Full Room,88566861,Kasa,,Marigny,29.9621842,-90.05732549999999,Private room,255,1,0,,,12,287,0,24-XSTR-17937
1329874816235865518,The Frenchmen New Orleans by Kasa | Double Queen,88566861,Kasa,,Marigny,29.9621842,-90.05732549999999,Private room,288,1,0,,,12,262,0,24-XSTR-17937
1329894391091121506,"Spacious 4BR Luxury Retreat, Award Winning Design",655959135,Devin,,Central City,29.9421546,-90.07654099999999,Entire home/apt,374,1,0,,,8,193,0,24-XSTR-12936
1329894746898120358,"Relaxing 3BR Luxurious Suite, Award Winning Design",655959135,Devin,,Central City,29.9421546,-90.07654099999999,Entire home/apt,279,1,3,2025-02-16,2.50,8,173,3,24-XSTR-12936
1329895055031782376,"Charming Modern 3BR Suite, Award Winning Design",655959135,Devin,,Central City,29.9421546,-90.07654099999999,Entire home/apt,279,1,1,2025-02-24,1,8,190,1,24-XSTR-12936
1329895362903526959,"Breathtaking 6BR Hotel Block, Award Winning Design",655959135,Devin,,Central City,29.9421546,-90.07654099999999,Entire home/apt,453,1,1,2025-02-04,1,8,167,1,24-XSTR-12936
1329895815866640646,"Revitalized 10BR Hotel Block, Award Winning Design",655959135,Devin,,Central City,29.9421546,-90.07654099999999,Entire home/apt,949,1,1,2025-02-14,1,8,157,1,24-XSTR-12936
1329974130488456452,Cozy Stay Near French Quarter | Bourbon Street,424156658,Christopher,,Seventh Ward,29.979892534518186,-90.05968348793499,Entire home/apt,229,30,0,,,10,83,0,"23-CSTR-37965, 23-OSTR-05521"
1330422348356384175,Cozy  New Marigny Apartment,27284037,Joshua,,St. Roch,29.97285,-90.04972,Entire home/apt,121,2,2,2025-02-28,2,2,12,2,"25str15342, 25-ostr-14537"
1330587111905453817,Funky Design Walk to French Quarter • Games • 2BD,570249307,Diego,,St. Roch,29.9756053,-90.0535335,Entire home/apt,285,1,6,2025-02-24,3.91,1,288,6,"24-NSTR-18407, 24-OSTR-17251"
1330896214450767486,11 Historic Guesthouses w/ Parking (Sleeps 54),140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,6283,1,0,,,15,335,0,24-XSTR-18160
1330896249257960042,"Parkside Villas, 6 Historic Guesthouses, Sleeps 26",140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,1471,1,0,,,15,246,0,24-XSTR-18160
1331176498702374078,Irish Channel Recent Remodel,33165554,Catherine,,Irish Channel,29.924728877469988,-90.08072406671802,Entire home/apt,216,30,1,2025-02-10,1,2,113,1,"23-NSTR-15239, 23-OSTR-12196"
1331228377555700425,Spacious Home in Gentilly,131809195,Marcus,,Gentilly Woods,30.0105573,-90.0311928,Entire home/apt,205,3,3,2025-02-22,3,1,126,3,"25-NSTR-01801, 25-OSTR-01763"
1331298865685053495,Jazzy Tremé Cabana Escape,671428868,Jacob,,Treme - Lafitte,29.96451,-90.07146,Entire home/apt,72,30,0,,,5,357,0,
1331323165110031984,"Armstrong Collection, 5 Guesthouses, Sleeps 28",140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,2079,1,0,,,15,253,0,24-XSTR-18160
1331323210487019729,The Al Hirt Guesthouse | Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,239,1,2,2025-02-23,2,15,23,2,24-XSTR-18160
1331323246123387113,The Armstrong Guesthouse | Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,234,1,1,2025-02-23,1,15,13,1,24-XSTR-18160
1331323284271622050,The Bolden Guesthouse | Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,191,1,4,2025-02-16,2.73,15,7,4,24-XSTR-18160
1331323322496365773,The Connick Guesthouse | Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,245,1,11,2025-03-01,6.73,15,10,11,24-XSTR-18160
1331323373506834299,The Fountain Guesthouse | Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,176,1,1,2025-01-20,0.70,15,11,1,24-XSTR-18160
1331323412842682632,The Kermit Guesthouse | Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,198,1,4,2025-02-24,3.24,15,19,4,24-XSTR-18160
1331323461414286406,The King Oliver Guesthouse | Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,203,1,2,2025-01-21,1.33,15,16,2,24-XSTR-18160
1331323498577484572,The Marsalis Deluxe Guesthouse | Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,258,1,3,2025-01-31,2.09,15,17,3,24-XSTR-18160
1331323538072113354,The Mayfield Guesthouse - Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,194,1,3,2025-02-17,2.00,15,15,3,24-XSTR-18160
1331323585571866490,The Shorty Guesthouse | Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,182,1,3,2025-02-01,2.37,15,10,3,24-XSTR-18160
1331323620843195039,The White Guesthouse - Louis Park Hotel,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,182,1,4,2025-02-01,2.35,15,15,4,24-XSTR-18160
1331327132179563188,BRAND NEW Modern Cozy NOLA Getaway,199520272,Shannon,,Gentilly Terrace,29.99959,-90.05291,Entire home/apt,116,30,0,,,1,156,0,
1331379235683245012,Cozy King Retreat in New Orleans,671428868,Jacob,,Treme - Lafitte,29.96572,-90.07121,Entire home/apt,71,30,0,,,5,355,0,
1331385541331751454,Stylish French Quarter Hideaway,671428868,Jacob,,Treme - Lafitte,29.963816683975743,-90.0709197608361,Entire home/apt,66,30,0,,,5,365,0,
1331516937211795164,Nola Duplex 7 Min from Quarter,292907667,Ne Ne,,St. Claude,29.97022,-90.03878,Entire home/apt,138,2,2,2025-02-19,2,1,276,2,"23-CSTR-03978, 24-OSTR-22027"
1331835708446003105,Black Masking House,134182959,Harris,,Treme - Lafitte,29.96741,-90.06872,Entire home/apt,356,3,1,2025-02-10,1,4,177,1,"21-CSTR-11204, 22-OSTR-09623"
1331916362622650464,AlgiersTownhouse perfect for contract workers,404800117,Darenique,,Tall Timbers - Brechtel,29.922097165521105,-90.02177542333692,Entire home/apt,71,30,0,,,1,274,0,
1332036569513019506,The Big Easy - New Orleans,44439528,Duane,,Central City,29.9349207,-90.0802564,Private room,222,3,1,2025-02-10,1,1,60,1,23-xstr-19273
1332189917521486763,Incredible two bdr home in Nola,599697940,Jordan,,Tulane - Gravier,29.962702038469008,-90.07934629889168,Entire home/apt,204,2,0,,,2,339,0,"23-CSTR-15579, 24-OSTR-19461"
1332678595578199906,Beautiful Tiny House (Purple),218938268,Jesus,,Bywater,29.96247,-90.05137,Entire home/apt,121,2,0,,,3,35,0,
1332679256969587790,New Orleans Classic Superbowl,432482241,Rex,,Treme - Lafitte,29.969392494471638,-90.07032910338403,Entire home/apt,4907,30,0,,,1,365,0,"23-NSTR-45774, 20Ostr-65478"
1340762308662658898,Garden District Gem | Walk to Magazine Street!,349162641,David,,St. Thomas Dev,29.928775596563707,-90.07471097626431,Entire home/apt,313,2,3,2025-02-25,3,65,324,3,"23-NSTR-17437, 23-OSTR-16243"
1340776458615226519,Historic room in Art District,271730,Nicolas,,Central Business District,29.94455,-90.07047,Private room,41,30,0,,,2,59,0,
1300739388467748635,Big Easy Condo,5480237,Raymond,,Treme - Lafitte,29.9632660539741,-90.06673350457284,Entire home/apt,196,1,0,,,5,353,0,"23-NSTR-18389, 23-OSTR-18622"
1301047335197978052,Chic & Minimalist,664162487,Meagan,,Lower Ninth Ward,29.961037582657784,-90.0087929976355,Entire home/apt,78,30,0,,,2,306,0,
1301072541250170588,Large 5 br 2 ba near the F Quarter,470357103,Heather,,Treme - Lafitte,29.96652,-90.07626,Entire home/apt,1227,1,0,,,8,359,0,23-xstr-62837
1301570758227230805,Louis Armstrong Themed Abode in the French Quarter,12680956,Dominique,,Marigny,29.96514,-90.06213,Entire home/apt,306,3,4,2025-02-16,2.11,9,267,4,24-XSTR-13479
1301655092784834119,Pete Fountain Themed Abode on Esplanade & Bourbon,12680956,Dominique,,Marigny,29.96472,-90.05985,Entire home/apt,251,3,4,2025-02-10,2.11,9,269,4,24-XSTR-13479
1301684160022539202,Anne Rice Themed Abode on Esplanade and Bourbon St,12680956,Dominique,,Marigny,29.96566,-90.06152,Entire home/apt,254,3,7,2025-02-22,3.44,9,248,7,24-XSTR-13479
1303132192027504404,A Serious Mardis Gras BASE location for all,225641691,Jake,,Treme - Lafitte,29.96345,-90.07036,Entire home/apt,15200,1,2,2024-12-29,0.88,2,342,2,"24-cstr-17484, 24-ostr-17484"
1303136592949745211,"""Jazzed Up"" Condo in the heart of the Magazine St.",654807105,Billal William,,Irish Channel,29.9242337,-90.08559149999999,Entire home/apt,256,1,5,2025-02-23,2.24,1,346,5,"24-NSTR-19191, 24-OSTR-19077"
1312540108058199207,4BR Group Trip 2 Blocks from Bourbon | The Mayfair,561864785,Jeanine,,Central Business District,29.95609,-90.0727,Entire home/apt,794,1,1,2025-02-16,1,40,351,1,24-XSTR-58826
1312540131393962292,2BR Amazing Parade Views Walk to French Qtr,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,407,1,0,,,40,356,0,24-XSTR-58826
1312540152382037789,4BR Group Getaway Walk to French Qtr | The Mayfair,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,876,1,0,,,40,356,0,24-XSTR-58826
1312540177630079293,4BR Parade Route + Private Patio on Canal St,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,838,1,2,2025-02-03,1.02,40,343,2,24-XSTR-58826
1312540199633805915,3BR Stunning Stay 2 Blocks from Bourbon St,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,601,1,0,,,40,356,0,24-XSTR-58826
1312540221955192320,3BR Perfect Mardi Gras Spot | The Mayfair,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,664,1,1,2025-01-26,0.83,40,360,1,24-XSTR-58826
1312540243650288416,4BR 2-Story On Parade Route,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,832,1,1,2025-01-20,0.71,40,350,1,24-XSTR-58826
1312540271426129197,2BR Beautiful Space + Private Bedroom Patio,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,367,1,0,,,40,364,0,24-XSTR-58826
1312540296347550005,3BR Group Mardi Gras Haven,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,628,1,1,2025-01-20,0.71,40,359,1,24-XSTR-58826
1312540321048804463,2BR Mardi Gras Hotspot + Patio,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,360,1,2,2025-01-20,0.92,40,346,2,24-XSTR-58826
1312540344916214089,2BR Parade Unit 2 Blocks to Bourbon St,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,360,1,0,,,40,348,0,24-XSTR-58826
1312540376693062291,2BR Great Parade Views Close to Bourbon,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,382,1,2,2025-02-23,0.97,40,358,2,24-XSTR-58826
1312540399002023259,4BR Incredible Group Parade Penthouse + Patio,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,778,1,0,,,40,356,0,24-XSTR-58826
1312540421091198530,4BR Exclusive Mardi Gras Penthouse | The Mayfair,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,926,1,2,2025-01-27,1.40,40,350,2,24-XSTR-58826
1312549272295805755,2BR Mardi Gras Penthouse + Private Patio,561864785,Jeanine,,Central Business District,29.95547,-90.07173,Entire home/apt,406,1,2,2025-02-24,2,40,353,2,24-XSTR-58826
1313332204151320403,Charming Treme Creole Cottage,112910785,Marigny,,Treme - Lafitte,29.969663,-90.08086039999999,Entire home/apt,239,2,1,2025-02-10,1,79,334,1,"22-cstr-22893, 24-OSTR-04468"
1314162930833322980,6BR Home in the Heart of MidCity,326048115,Samantha,,Mid-City,29.9624319,-90.0972943,Entire home/apt,,1,0,,,1,337,0,"21-CSTR-14713, 21-OSTR-12387"
1314242102577829987,Modern 2BR Condo in California Building,585802778,Tigran,,Central Business District,29.954548,-90.074353,Entire home/apt,376,1,0,,,65,20,0,24-XSTR-08058
1314317655901490137,Smart 2BR Overlooking Freret w/Roof Deck & Parking,51541620,Samuel,,Freret,29.93455309216817,-90.10780190031393,Entire home/apt,178,1,3,2025-02-23,1.25,15,280,3,"22-CSTR-20023, 24-OSTR-17566"
1314616151841900992,5 Min to DT NOLA Cozy 2B/1BT| Quiet,168971355,Ronald,,Whitney,29.9535169,-90.0418601,Entire home/apt,130,1,5,2025-02-25,5,1,322,5,"25-NSTR-01026, 24-OSTR-24423"
1315097357733667154,Best location! Luxury Canal G45,495761397,Southern,,Central Business District,29.952344511226446,-90.06850965321064,Entire home/apt,157,2,0,,,32,360,0,"21-CSTR-10193, 20-OSTR-15713"
1315158400043904029,Centrally Located 2 Bedroom,105925680,Joseph,,Algiers Point,29.952682138451447,-90.051227593968,Entire home/apt,333,30,0,,,6,292,0,"22-CSTR-22518, 22-OSTR-08383"
1315192924825661602,Beautiful 3 bed NOLA home 15min from downtown area,186775316,Dezire,,Little Woods,30.0512971,-89.9693429,Entire home/apt,458,2,1,2025-02-24,1,1,358,1,"24-NSTR-18608, 24-OSTR-18601"
1315246226226687400,5 New Orleans Themed Units in FQ,12680956,Dominique,,Marigny,29.96444,-90.06044,Entire home/apt,1363,3,0,,,9,212,0,24-XSTR-13479
1315348280806777707,4 Bedroom Spacious Home Near Lakefront,495728974,Edward,,West End,30.015347712327294,-90.11522285315976,Entire home/apt,452,1,1,2025-02-10,1,1,86,1,"22-cstr-17395, 23-ostr-19867"
1315371407629249215,Best location! Bay window G33,495761397,Southern,,Central Business District,29.952408993908946,-90.06851300597191,Entire home/apt,131,2,2,2025-02-10,2,32,349,2,"21-CSTR-10201, 20-OSTR-15713"
1315461077627389129,Charming Apt Near French Quarter,39839266,New Orleans Properties,,Marigny,29.966408309358677,-90.06282602342743,Entire home/apt,411,30,0,,,9,238,0,"23-NSTR-16925, 24-OSTR-17329"
1315907557684707746,Cozy 2 bedroom Cottage with Double driveway!,64823547,Brenna And Nick,,Tall Timbers - Brechtel,29.925096,-90.02708930000001,Entire home/apt,106,30,0,,,82,287,0,
1315980705284848848,Marigny Gem 2 Bed/2 Bath Condo,534365876,Heather,,Marigny,29.9663374,-90.0626522,Entire home/apt,152,2,4,2025-02-20,2.61,1,207,4,"22-CSTR-18145, 24-OSTR-23394"
1316110212068801085,6BR Duplex in Treme - Walk to French Quarter!,170412082,Claire,,Treme - Lafitte,29.966352,-90.0718756,Entire home/apt,402,1,1,2025-02-11,1,4,325,1,"21-CSTR-13476, 21-OSTR-12387"
1317148529580648784,Stylish Urban Condo: 2 Bedrooms & Skyline Pool,561292944,Tigran,,Central Business District,29.95389815772665,-90.07241245889126,Entire home/apt,354,1,2,2025-01-03,0.90,83,307,2,23-XSTR-21621
1317164184035046869,Contemporary 2BR Condo with Stunning Pool,561292944,Tigran,,Central Business District,29.95389815772665,-90.07241245889126,Entire home/apt,252,1,3,2025-02-10,1.50,83,298,3,23-XSTR-21621
1317171479467387423,Upscale 2BR Condo Featuring Skyline Pool,561292944,Tigran,,Central Business District,29.95389815772665,-90.07241245889126,Entire home/apt,303,1,3,2025-02-15,1.84,83,312,3,23-XSTR-21621
1317393100592086737,Spacious 2 Bedroom Apartment!,668231015,Bianca,,Central Business District,29.9525778,-90.07215839999999,Entire home/apt,351,30,1,2025-01-13,0.61,1,347,1,"20STR-14876, 19-OSTR-07159"
1317628750239891506,"Centrally-located, Lux home",668295288,Maisha,,Hollygrove,29.969047323895637,-90.11925311276156,Entire home/apt,,3,1,2025-02-11,1,1,362,1,"24-NSTR-18845, 24-OSTR-18831"
1318096821079398105,NOLA Paradise,305147925,Toya Angelique,,Little Woods,30.02730714248769,-90.0231816445879,Entire home/apt,179,2,2,2025-02-23,2,1,159,2,"25NSTR84624, 25OSTR32982"
1318101005190161969,Cozy Comfort,4308126,Gerald T,,Gert Town,29.9547035,-90.1001483,Entire home/apt,108,30,0,,,1,88,0,
1318175253197970885,Uptown New Orleans Home - Perfect for Mardi Gras,25005960,Nicholas,,Marlyville - Fontainbleau,29.947964283926442,-90.11155790863948,Entire home/apt,633,3,1,2025-02-10,1,1,48,1,"25NSTR-01871, 25OSTR-01848"
1318243799097796720,Midcity Live Oak Manor,177156271,Richard,,City Park,29.98083428825447,-90.09136293770105,Entire home/apt,250,30,0,,,2,209,0,
1318275676243654294,CastleDay Private Group Retreats B,668437824,Samuel,,Bywater,29.966455,-90.02830499999999,Entire home/apt,1213,3,2,2025-02-10,2,3,267,2,24-XSTR-24029
1318808690955615490,Creole Complex B&B Suite 2,12055406,Graham,,Seventh Ward,29.9686,-90.06367,Private room,167,1,0,,,8,258,0,24-XSTR-07278
1318966236286013232,Charming Shotgun 2B/1B *Extended Stay Friendly*,257579109,Numinous,,Gert Town,29.95547004588628,-90.09991970799167,Entire home/apt,91,30,0,,,2,304,0,
1318978424407103712,NOLA Townhouse,423864844,Hilde,,Read Blvd East,30.034937711982614,-89.96918247088229,Entire home/apt,168,30,0,,,1,270,0,
1319128587242063233,King Bed | Close to FQ W/ Cornhole & Grill,337352464,Nola,,Milneburg,30.021215080301612,-90.05640888390046,Entire home/apt,167,1,2,2025-02-16,2,9,185,2,"20CSTR-14651, 21OSTR-21952"
1319540209819863267,Chic 5BR Oasis in NOLA's Heart,136024214,Gabriel,,Florida Area,29.97814,-90.04133,Entire home/apt,325,30,0,,,24,330,0,"22CSTR-02568, 22OSTR-20810"
1319950495805575860,3 bedroom 4 bed Home 1 Mile from the Superdome,392301904,Mitchell,,Central City,29.94282,-90.08604,Entire home/apt,145,2,1,2025-02-23,1,2,119,1,"23-NSTR-13322, 23-OSTR-13320"
1320340181304754723,Colorful 7th Ward Gem,39229059,Kala,,Seventh Ward,29.97641,-90.06829,Private room,85,1,0,,,1,83,0,"25-NSTR-01226, 24-OSTR-25163"
1320380528968582589,Historic Duplex Near the Heart of FQ,278688053,Nola,,Seventh Ward,29.97264,-90.06419,Entire home/apt,391,1,0,,,4,337,0,"22-CSTR-11572, 21-OSTR-12387"
1320392226841393018,The Little Pink House on Milan,668906601,Kevin,,Milan,29.93009,-90.1003,Entire home/apt,210,2,5,2025-02-17,3.33,1,45,5,"24NSTR-11037, 24OSTR-10624"
1320410548911926011,Uptown New Listing: Modern Freret Gem (prime area),28655422,Annette,,Freret,29.93411,-90.10569,Entire home/apt,329,2,3,2025-02-23,3,1,13,3,"25-NSTR-02079, 25-OSTR-02062"
1320507825381878590,NOLA CHARM- 3BR Home Blocks to the French Quarter,170412082,Claire,,Treme - Lafitte,29.96635,-90.07188,Entire home/apt,213,1,2,2025-02-02,1.33,4,347,2,"21-CSTR-14296, 21-OSTR-12387"
1320550618839664057,The Frenchmen’s Desire,482746041,Anthony,,Seventh Ward,29.97122,-90.05974,Entire home/apt,157,2,1,2025-02-11,1,1,154,1,"24-NSTR-11119, 24-OSTR-11128"
1321052154463343869,Cute little Blue House In Tremé,666959612,Hanadie,,Seventh Ward,29.97143,-90.06929,Entire home/apt,184,3,2,2025-02-22,2,3,111,2,"25-NSTR-01515, 25-OSTR-01490"
1321071967608423196,Historic Algiers Point Apt.,428799848,Art,,Algiers Point,29.95385,-90.05137,Entire home/apt,76,30,1,2025-02-10,1,1,290,1,
1321122128307338714,Walk to the French Quarter,666959612,Hanadie,,Seventh Ward,29.97143,-90.06927,Entire home/apt,302,3,1,2025-02-10,1,3,188,1,"25-NSTR-01515, 25-OSTR-01490"
1321155216797706511,"DLX 1 BR/1 Bath, Sleeps 4 Villa",514549542,Robert,,Central Business District,29.95524,-90.07417,Entire home/apt,1895,3,1,2025-02-10,1,1,34,1,24-XSTR-12345
1321165735939881210,"Two Elegant units: walk to FQ, WWII museum, Dome",544722946,Leigh Ann Wilgus,,Central Business District,29.94766,-90.07233,Entire home/apt,457,1,0,,,46,320,0,24-XSTR-08024
1321456041630653309,Room for rent near lake,669211565,Russell D,,St.  Anthony,30.02228,-90.0639,Private room,65,30,0,,,1,89,0,
1321575075772346004,Home sweet home,663281508,Danon,,Milneburg,30.02345,-90.05104,Entire home/apt,188,2,1,2025-02-09,1,1,312,1,"23-NSTR-17533, 23-OSTR-02212"
1321735993287730540,Creole Complex B&B Suite 1,12055406,Graham,,Seventh Ward,29.9704,-90.06345,Private room,191,1,0,,,8,258,0,24-XSTR-07278
1321739951905679038,Creole Complex B&B Suite 3,12055406,Graham,,Seventh Ward,29.96839,-90.06518,Private room,176,1,0,,,8,258,0,24-XSTR-07278
