id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
46072683,5 BR / 3.5 BA Newly Built Home in Logan Square!,333909546,Sandy,,Logan Square,41.91702,-87.69843,Entire home/apt,313.0,32,118,2025-02-17,2.23,1,308,24,R21000075854,Chicago
46082311,Chez Wrigley - Ooh La La! - Sleeps 1-4,65767899,Tara,,Uptown,41.95526,-87.6564,Entire home/apt,102.0,3,153,2025-01-27,2.89,6,320,48,R20000059090,Chicago
46090808,Beautiful Private Room 5 min to the City,371036931,Roseanna,,Near West Side,41.87169,-87.65091,Private room,82.0,2,70,2025-01-19,1.34,29,189,13,R22000092698,Chicago
46091235,British Themed Room in the Middle of Boystown,8803468,Ashley,,Lake View,41.945072174072266,-87.64892578125,Private room,104.0,1,358,2024-08-02,6.75,8,216,7,2738085,Chicago
46099490,3 bed Apartment in Wicker Park Great for Groups!,126478047,Natalie,,West Town,41.90028,-87.66787,Entire home/apt,230.0,1,0,,,1,1,0,City registration pending,Chicago
46106793,Comfortable Room Five Min Walk to Blue Line/ RM 1,102750577,Jane,,Irving Park,41.9486,-87.71203,Private room,44.0,1,99,2025-02-15,1.97,6,330,26,R21000073218,Chicago
46107192,Comfortable Room Five Min Walk to Blue Line/ RM 2,102750577,Jane,,Irving Park,41.94721,-87.71363,Private room,44.0,1,128,2025-02-22,2.5,6,352,41,R21000073218,Chicago
46107325,Comfortable Room Five Min Walk to Blue Line/ RM 3,102750577,Jane,,Irving Park,41.94878,-87.71364,Private room,45.0,1,110,2024-12-27,2.08,6,353,25,R21000073218,Chicago
46108566,Dreamy Mid-Century Modern Oasis,18350874,Kevin,,West Ridge,41.98426894142706,-87.70332199121275,Entire home/apt,120.0,32,2,2024-04-29,0.14,1,101,1,,Chicago
46116148,The Wrigley Suite - It's Really Sweet - Sleeps 1-4,65767899,Tara,,Uptown,41.95642852783203,-87.65574645996094,Entire home/apt,92.0,3,118,2024-12-01,2.33,6,1,33,R20000059091,Chicago
46155097,舒适的旅途驿站,96810944,Lin & Peter,,Norwood Park,41.98403,-87.81012,Private room,39.0,3,44,2024-12-21,0.86,2,221,15,R21000071777,Chicago
46177916,2Bed/2Bath Home,49906710,Erica,,Avondale,41.94031,-87.70431,Entire home/apt,350.0,32,0,,,1,263,0,,Chicago
46200177,Private South Side Suite Near Hyde Park,91375056,Elizabeth,,Kenwood,41.81572,-87.60135,Entire home/apt,187.0,2,38,2024-09-23,0.72,1,151,6,R20000059407,Chicago
46242944,Private room with en-suite bath near DT Chicago!,13603017,Thaddeus,,Near West Side,41.88294,-87.68371,Private room,59.0,32,16,2023-12-20,0.33,2,0,0,R21000060727,Chicago
46276229,A Dash of Panache in Lincoln Square - 1 BR/1 BA,72651433,Jacob,,Lincoln Square,41.9793765,-87.69028399999999,Entire home/apt,174.0,3,37,2025-02-18,1.56,10,37,13,R23000098367,Chicago
46278553,Beautiful 2BR Apartment in Old Town,45074012,Raymond,,Near North Side,41.91037,-87.64221,Entire home/apt,128.0,1,234,2025-01-20,4.47,1,127,44,R25000125182,Chicago
46280796,Modern Luxury Condo,15616603,Keith,,South Shore,41.75412,-87.55716,Entire home/apt,133.0,2,48,2024-01-14,1.26,1,108,0,R25000124383,Chicago
46295164,Winter Special! ORD/DWTWN4: 15MIN,198731500,J.R.,,Albany Park,41.96165,-87.72978,Private room,81.0,32,10,2023-06-05,0.23,5,71,0,R22000081419,Chicago
46297396,Winter Special! ORD/DWTWN5: 15MIN,198731500,J.R.,,Albany Park,41.96219,-87.73105,Private room,36.0,32,20,2023-10-15,0.41,5,69,0,R22000081419,Chicago
46316297,OLD TOWN TRIUMPHANT 2BD/2BA (+Rooftop&Parking),179367980,Wendy And Matt,,Near North Side,41.908788649531225,-87.63259155274532,Entire home/apt,291.0,3,194,2025-03-02,3.73,4,30,42,R19000049506,Chicago
46332709,4 Bedroom  in Wrigley Rooftop Building-Grand Slam,9297431,Inn At Wrigleyville,,Lake View,41.94783401489258,-87.65404510498047,Entire home/apt,593.0,1,18,2024-10-13,0.39,6,0,3,2446868,Chicago
46371937,Cozy Basement Apartment - Great Location!,87355152,Dario,,Humboldt Park,41.91283,-87.70497,Entire home/apt,46.0,2,72,2025-01-17,2.28,4,0,19,R21000073639,Chicago
46393717,"""EL Jefe"" Chicago walk to the blue line station!",73342125,Graziela,,Portage Park,41.96718,-87.76845,Entire home/apt,75.0,32,3,2021-11-30,0.06,1,83,0,R20000059756,Chicago
46401985,Spacious One Bedroom in Old Town/Gold Coast,349884375,Sena,,Near North Side,41.90276,-87.633,Entire home/apt,75.0,32,18,2025-01-19,0.35,5,2,4,,Chicago
46412765,Impeccable 5-Bed Wrigleville Beauty,19645168,Brandon,,Lake View,41.94776,-87.66044,Entire home/apt,679.0,2,201,2025-02-22,4.19,18,0,37,R21000075434,Chicago
46414655,1 Min to Wrigley! Spacious 2BR for Cubs Fans!,375544374,Kum Hee,,Lake View,41.94714,-87.653389,Entire home/apt,162.0,1,97,2024-10-18,1.85,2,304,6,R21000076109,Chicago
46416869,Tones' Comfort Stay. Near UofChgo/15min frm Dntown,375563000,Anthony,,Woodlawn,41.78149,-87.6043,Entire home/apt,171.0,2,118,2025-02-21,2.26,1,336,23,R24000116083,Chicago
46431345,"Casa Xolo - Sunny Apt w/ Garden, near train & park",25803275,Mercedes,,East Garfield Park,41.88645,-87.71073,Entire home/apt,162.0,2,77,2024-10-14,1.48,1,84,10,R24000114726,Chicago
46467879,Hip Lakeview Loft,4499538,Brett,,Lake View,41.93868,-87.65362,Entire home/apt,126.0,32,13,2025-02-01,0.28,1,0,6,,Chicago
46469381,"Private room close to IIT, McCormick free parking2",40832200,Michael,,Douglas,41.83347,-87.61779,Private room,77.0,2,82,2025-03-09,1.59,7,0,24,R19000043783,Chicago
46491381,Kasa | 1BD w/ Den by Museum Campus | South Loop,88566861,Kasa,,Loop,41.87077,-87.62993,Entire home/apt,208.0,2,195,2025-02-15,3.72,6,293,23,2653280,Chicago
46491392,"Kasa | 1BD, Walk to Grant Park | South Loop",88566861,Kasa,,Loop,41.8695,-87.63214,Entire home/apt,198.0,2,237,2025-02-24,4.59,6,0,48,2653280,Chicago
46491411,Kasa | 2BD Near McCormick Place | South Loop,88566861,Kasa,,Loop,41.8711,-87.63057,Entire home/apt,327.0,2,502,2025-01-27,9.6,6,297,127,2653280,Chicago
46491425,Kasa | Family 3BD with Gym Access | South Loop,88566861,Kasa,,Loop,41.87127,-87.63172,Entire home/apt,418.0,2,315,2025-01-03,6.03,6,0,106,2653280,Chicago
46491432,Kasa | Studio Near Museum Campus | South Loop,88566861,Kasa,,Loop,41.86943,-87.62987,Entire home/apt,174.0,2,127,2025-02-12,2.43,6,0,26,2653280,Chicago
46491438,"Kasa | Studio, Walk to Grant Park | South Loop",88566861,Kasa,,Loop,41.8712,-87.63032,Entire home/apt,161.0,2,292,2025-03-05,5.57,6,283,56,2653280,Chicago
46581790,x7LB2a32 Cozy Night's Stay -Queen Bedroom,22094147,Lonmu,,East Garfield Park,41.87719,-87.70246,Private room,60.0,32,6,2022-02-07,0.13,13,131,0,pending,Chicago
46605764,HIGH SPEED WIFI Whole Foods | Ideal for Long Stays,3965428,Paul,,Lake View,41.93855,-87.66497,Entire home/apt,76.0,32,11,2025-01-11,0.22,24,348,4,,Chicago
46641653,Hip 3 BR in Heart of Historic Wicker Park!,5228189,Matthew,,West Town,41.90294,-87.67646,Entire home/apt,149.0,2,135,2025-02-26,2.71,18,347,26,R24000114047,Chicago
46680898,The Luxurious Private Room & Private Bathroom,137568651,Charlie,,Dunning,41.93883,-87.78852,Private room,75.0,32,85,2024-10-21,1.63,6,90,21,R20000058899,Chicago
46725082,Comfortable NaturalLite 3BD 2nd FL Haven,48654948,Margery,,South Shore,41.76047,-87.59092,Entire home/apt,155.0,2,112,2025-03-02,2.19,1,39,14,R23000108028,Chicago
