id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1076184419254914891,Enchanting 1BR Apartment w/ In-unit Laundry,327709604,Kara And Alex,,Avondale,41.93521,-87.71715,Entire home/apt,89,1,33,2025-02-15,2.46,8,152,32,R23000107571
1076699561715806443,Paradise on the Boulevard!,66619585,Liz And Martin,,Logan Square,41.9288981,-87.704214,Entire home/apt,140,1,57,2025-03-10,4.44,2,170,55,R21000075228
1076872836935514166,"420/Pet friendly 3 Bed Loft Apt, Laundry, Parking",5720152,Pam,,West Englewood,41.7785883,-87.6626777,Entire home/apt,164,2,34,2025-02-23,2.81,7,213,34,R23000111118
1076924880137633949,Chicago Luxury Long Term 30+,29622436,Dina,,Near West Side,41.88819,-87.64414,Entire home/apt,194,3,9,2024-11-22,0.69,1,52,8,R24000113884
1076965021087010837,One bedroom available,103623453,Tanue,,West Englewood,41.79368,-87.65556,Private room,108,32,0,,,1,269,0,
1077122359032119881,Serene apt near UChicago & Jackson Park,55004815,Basirat,,Woodlawn,41.77581,-87.60301,Entire home/apt,76,32,1,2024-06-02,0.11,2,363,1,
1077129230255655195,Beautiful 3 bedroom Oasis,228138122,Shaena,,Woodlawn,41.77848,-87.61043,Entire home/apt,,3,9,2024-10-18,0.83,3,264,9,R22000086005
1077618627285071797,Cozy 2 bedroom flat,3191227,Nathalie,,Irving Park,41.94957334512154,-87.73014076488016,Entire home/apt,54,32,1,2024-06-14,0.11,2,324,1,
1077628696666693941,"Views, Luxury, & Near Top Attractions|TheDaisy",248760412,Cloud9,,Loop,41.885569,-87.63473669999999,Entire home/apt,249,2,10,2025-02-15,0.81,93,0,9,R24000113827
1077716029052767689,Elegant & Stylishly 1BR Fully Furnished Apt,488113016,Alexis,,Lincoln Square,41.96547,-87.68604,Entire home/apt,84,1,20,2025-01-02,1.48,7,156,18,R24000113650
1077754146638612799,Classic Chicago Getaway,13928363,Suzanne,,East Garfield Park,41.88151,-87.70195,Entire home/apt,182,2,5,2024-10-14,0.66,1,253,5,R24000118625
1077764711922950806,Cozy Humboldt Park Apartment,178826053,Kennetha,,Humboldt Park,41.8979303,-87.7301324,Entire home/apt,58,32,0,,,1,269,0,
1078315976425077482,Luxury Designer Penthouse Combo West | Gold Coast,464407683,Hubbard Holdings,,Near North Side,41.89979912650025,-87.62737859561774,Entire home/apt,1095,2,12,2024-12-15,0.96,28,0,11,R24000112806
1078401564044987829,Spacious Home By The United Center & West Loop,50697963,David,,Near West Side,41.88222,-87.68113,Entire home/apt,108,32,2,2024-11-30,0.20,1,287,2,
1078993922647214922,1BR Chic and Cozy Apt in Chicago,558779685,Marie,,Hyde Park,41.80149,-87.59743,Entire home/apt,98,1,20,2025-02-19,1.58,8,174,18,R24000122374
1079021322299391501,Modern and Minimalist Studio Apartment,558779685,Marie,,Hyde Park,41.79453,-87.59072,Entire home/apt,,1,69,2025-02-25,5.12,8,167,63,R24000117592
1079055287913414987,City Charm Studio Apt in Chicago,558779685,Marie,,Hyde Park,41.79415,-87.59358,Entire home/apt,86,1,24,2025-02-17,1.97,8,160,24,R24000117727
1079080053996327879,Trendy Studio Apartment in Chicago,558779685,Marie,,Hyde Park,41.79415,-87.59358,Entire home/apt,89,1,37,2025-02-23,2.80,8,169,35,R24000117591
1079684844211110424,"Blueground | South Loop, a+ amenities, nr museums",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,340,32,0,,,597,1,0,
1080497455544410005,"Designer Apt, Billiards, Private Patio, 1 Parking",509192250,Thoms,,West Town,41.9095828,-87.6790482,Entire home/apt,210,2,44,2025-03-08,3.44,19,328,41,R23000111338
1080682453842309096,Private Room. 3 blocks from Blue Line.,53292317,Mary,,Avondale,41.93555767255773,-87.71176222245558,Private room,,32,1,2024-11-10,0.24,5,0,1,
1080717155154032152,"1-bedroom with full kitchen, washer/dryer inside",515855788,Hatice,,Lake View,41.93459287604883,-87.66696401773905,Entire home/apt,134,1,36,2025-02-23,2.71,10,59,35,R23000111749
1080734146426478388,2 BD 2 BA Bucktown Safari Flat,196055525,Michael,,Logan Square,41.91527,-87.68625,Entire home/apt,141,1,36,2025-03-09,2.98,3,0,36,R23000102753
1081304164833759921,1BR Bright and Airy Apt in Hyde Park,558779685,Marie,,Hyde Park,41.8021,-87.59634,Entire home/apt,94,1,32,2025-01-11,2.70,8,178,32,R24000122371
1081313860016221853,Stay Steps from MillenniumPark & Riverwalk|TheRose,248760412,Cloud9,,Loop,41.885569,-87.63473669999999,Entire home/apt,611,2,21,2025-03-08,1.71,93,328,20,R24000113445
1081379523304358883,Charming 2BD Cottage Central Chi,159246465,Andre,,Bridgeport,41.8298665,-87.6485523,Entire home/apt,114,32,1,2024-08-28,0.15,1,286,1,
1081398821047220119,New Garden Studio near Wrigley/DePaul/Dwtn,53986909,Ola,,Lincoln Park,41.9318544,-87.6686795,Entire home/apt,120,2,36,2025-02-23,2.97,3,324,36,R22000077021
1081579345673799361,Beautiful Big 3 bedroom Quiet Apt near downtown,92234181,Bianca,,South Shore,41.75294,-87.58155,Entire home/apt,209,2,12,2025-02-16,1.67,1,365,12,R24000119385
1081930635818855837,Portage Park Pad,30278955,Enrico,,Portage Park,41.9517291,-87.75140259999999,Entire home/apt,136,2,31,2025-03-11,2.52,1,0,30,R24000114442
1081958678673977048,Stylish Studio Apt in Chicago,558779685,Marie,,Hyde Park,41.80233,-87.59274,Entire home/apt,93,1,15,2025-01-26,1.19,8,177,14,R24000122334
1082001531410627634,1BR Prime Hyde Park Apartment,558779685,Marie,,Hyde Park,41.80171,-87.59202,Entire home/apt,90,1,37,2025-02-17,2.80,8,147,33,R24000122516
1082061363363345027,1BR Modern & Chic Apt in Downtown Chicago,558779685,Marie,,Hyde Park,41.80125,-87.59123,Entire home/apt,92,1,27,2025-01-15,2.08,8,176,24,R24000117600
1082117151971429830,SuperHost ~ Gorgeous 1300 sf Condo 3 mi to Wrigley,99936845,Wes,,Edgewater,41.98516,-87.67228,Entire home/apt,153,32,0,,,1,90,0,
1082634010692814992,"Homelike 2 Bed/Bath by CTA, United Center & More!",559986243,Anthony,,North Lawndale,41.86955704681826,-87.70628096672895,Entire home/apt,157,3,17,2024-11-18,1.41,1,237,17,R24000113491
1083986920206391425,"Lincoln park, 2 bedroom condo with Outdoor patio!",491739392,John,,Lincoln Park,41.91983,-87.64223,Entire home/apt,231,2,28,2025-02-26,2.73,1,294,28,R24000115035
1084848756705413400,Private Lincoln park Garden Unit,240414922,Tim,,Lincoln Park,41.924983294233755,-87.65521222324577,Entire home/apt,127,1,32,2025-01-01,3.37,1,198,32,R24000115278
1084872510106286620,Guests Rave about This Apt Design.See Why |TheDeco,248760412,Cloud9,,Near West Side,41.8846625,-87.659149,Entire home/apt,481,2,23,2025-01-22,1.80,93,345,20,R23000110923
1084872778656809081,Most Stylish Apartments You’ll Ever Stay In|TheNeo,248760412,Cloud9,,Near West Side,41.88466,-87.65915,Entire home/apt,490,2,10,2025-02-22,0.82,93,319,9,R23000110923
1084889496789235664,Luxe Spacious SFH in Bucktown w/Secure Parking,169297663,William,,Logan Square,41.91429,-87.68651,Entire home/apt,377,1,10,2025-01-05,0.83,21,294,10,R24000113780
1084890466800372277,Modern bedroom /brand new apartment,455403454,Vish,,West Town,41.89431,-87.66251,Private room,79,32,0,,,2,270,0,
1084983064670303293,The Full House,252439483,Feven,,West Town,41.903090974940554,-87.6905131159676,Entire home/apt,427,2,61,2025-03-02,4.95,2,0,60,R24000113795
1085100797620898518,Historic Pullman townhouse,562673761,Brad Allen,,Pullman,41.69875,-87.6074,Entire home/apt,140,1,32,2025-03-09,2.67,1,210,32,R23000109109
1085517247283879181,6 Bedroom Guest House,545236821,Villa,,Douglas,41.829352273528286,-87.62106506699601,Entire home/apt,,2,0,,,30,365,0,2556094
1085519590283595652,2bd/2.5ba Lakefront Condo,165274135,Christopher,,Near North Side,41.89312372932783,-87.61469828941041,Entire home/apt,,90,0,,,1,0,0,
1085553407132133091,Private Room(Near West Loop)DANI,156234656,Danica,,Near West Side,41.88411798930385,-87.67099213908452,Private room,,1,6,2024-07-14,0.49,7,0,5,R24000113782
1085582680319560453,Fun Vintage Apt btwn ORD & City,1728889,David,,Hermosa,41.91426799659273,-87.73022153652394,Entire home/apt,116,2,9,2024-09-23,0.90,1,264,9,R24000113877
1085651796995674141,Modern Apt Near U of Chicago!,5845899,James,,Woodlawn,41.78350029941281,-87.60834403439331,Entire home/apt,99,2,40,2025-02-23,3.29,3,0,40,R23000105024
1086171219682673076,Big private room near the city.,371036931,Roseanna,,Near West Side,41.87079053455412,-87.65368860280645,Private room,59,32,0,,,29,0,0,
1086376413099496945,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,,Near South Side,41.85489998727535,-87.6234284586269,Entire home/apt,164,2,22,2025-03-02,1.76,69,358,20,2792126
1086438389609004707,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,,Near South Side,41.854188430804165,-87.62328346581057,Entire home/apt,215,2,25,2025-02-25,1.99,69,357,24,2792126
1086547373010677374,Luxury Home (Shared) in Chicago,560950471,David,,Irving Park,41.9549262,-87.7151641,Private room,80,3,11,2024-08-04,1.20,1,59,11,R24000115725
1086577429247420709,"Albany Park 2 bed, 1 bath",20848783,Nathan,,Albany Park,41.9661005,-87.7160375,Entire home/apt,120,32,1,2024-08-10,0.14,1,232,1,
1086806760811542819,Modern Western Logan Square Flat,321181950,Mary Myrtle-Richards,,Logan Square,41.9259674,-87.7253021,Entire home/apt,134,2,8,2024-11-18,0.65,2,168,7,R23000100600
1086875242130065571,"Blueground | River N, gym, pool, nr Riverwalk",107434423,Blueground,,Near North Side,41.890516,-87.635955,Entire home/apt,181,32,0,,,597,146,0,
1086875742653562197,"Blueground | River N, gym, pool, nr Riverwalk",107434423,Blueground,,Near North Side,41.890516,-87.635955,Entire home/apt,240,32,0,,,597,1,0,
1086976783095820504,A Hammock in Green Bay,227131401,Elizabeth,,West Garfield Park,41.88192,-87.73013,Private room,,1,7,2024-10-13,0.63,2,0,7,R22000093012
1087003755127840282,Private room-Near West Loop(ARI),156234656,Danica,,Near West Side,41.883907301719724,-87.67089750953595,Private room,143,1,0,,,7,39,0,R24000113782
1087003939503499255,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,,Near South Side,41.855863076984505,-87.62455094886249,Entire home/apt,174,2,27,2025-03-10,2.14,69,340,25,2792126
1087015495204804934,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,,Near South Side,41.85379,-87.62343,Entire home/apt,204,2,37,2025-03-03,2.96,69,347,36,2792126
1087476113744923238,"Modern Apt, Billiards, 1 Private Patio,1 Parking",509192250,Thoms,,West Town,41.9096394,-87.6788777,Entire home/apt,207,2,40,2025-02-24,3.20,19,1,39,R23000111335
1087692655014127916,Sweeping skyline views from the 40th floor,543254431,Leydi,,Loop,41.8755986,-87.6321717,Private room,245,1,57,2025-02-22,4.29,2,72,49,2564853
1087712028780555000,Bronzeville 10minDowntown WasherDryer Selfcheckin,92129084,Russell J,,Douglas,41.82638026584843,-87.62328648517432,Entire home/apt,67,2,22,2025-02-24,2.33,7,74,22,R24000114434
1087790328816536957,Well-Equipped Studio Apartment in the City!,435770634,Nico And Dyan,,Lake View,41.93958,-87.66959,Entire home/apt,89,1,37,2025-02-23,2.82,9,155,35,R22000092009
1087898480712972744,Majestic Modern Style Beach Views Rooftop WFH Gym,552825631,Titilope,,Uptown,41.96801835634371,-87.65751093462818,Entire home/apt,97,2,44,2025-03-07,3.40,6,348,40,R24000113478
1088401470532058294,Huge 2 bed free parking near downtown McCormick.,128771693,Tony,,Bridgeport,41.84497946212912,-87.64217944660858,Entire home/apt,,1,34,2025-02-22,2.61,2,111,31,R21000073959
1089264974208278770,"Long Stay,The Jewels,2bd/2ba,UC 2mi,Pkg,DTWN 15mi",53367852,Jamal,,Woodlawn,41.77509,-87.59874,Entire home/apt,109,32,2,2025-03-01,0.24,1,336,2,
1089288791499404824,Huge Brand New Room with Shared Living Space,165153877,Yingjian,,Brighton Park,41.8124,-87.69713,Private room,47,1,20,2025-01-21,1.65,4,124,20,R23000103394
1089294912502449129,Newly Renovated Private 3BR/1BA Entire unit,165153877,Yingjian,,Brighton Park,41.81314,-87.69925,Entire home/apt,95,1,20,2025-02-23,1.57,4,107,19,R23000103394
1089372837111191003,East Chatham Enclave,13202220,Toy,,Chatham,41.74748170236707,-87.60473061251055,Entire home/apt,,32,0,,,2,364,0,
1089925295868656173,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,,Near South Side,41.85395,-87.62356,Entire home/apt,176,2,26,2025-02-16,1.99,69,335,25,2792126
1090039566462419513,Private | Cozy | Basement Room | Mini Fridge,46429099,Sezgin,,Albany Park,41.97162,-87.71324,Private room,47,30,10,2025-01-04,0.82,10,291,10,R21000070481
1090655861609290281,Beautiful city condo,407843126,Julie,,East Garfield Park,41.88172,-87.70022,Entire home/apt,153,4,4,2024-09-23,0.43,2,0,4,R23000106141
1090838224536261826,Luxury Loft Collection COMBO 02/03 | Terrace,464407683,Hubbard Holdings,,Near North Side,41.89343248831205,-87.6341457621111,Entire home/apt,1961,2,0,,,28,119,0,R23000109919
1090999122866069100,Cozy Room Available,24244938,Carl,,Near West Side,41.8825,-87.6855,Private room,48,32,0,,,1,83,0,
1091292989867465371,Chicago Wrigleyville 2-Story  Duplex,141157234,Tracy,,Lake View,41.94450510437615,-87.65829513068849,Entire home/apt,195,2,10,2024-08-12,0.83,3,82,10,R24000113785
1091607686686641477,"Modern, cozy apt in Chicago Loop",120047432,Zeeshan,,Loop,41.8729907,-87.6303221,Entire home/apt,87,32,1,2024-11-30,0.29,1,172,1,
1091695326590615895,3b2b Apartment in Chinatown with Free Parking,62022982,Patricia,,Armour Square,41.857476,-87.6332484,Entire home/apt,197,1,28,2024-12-29,2.31,18,261,28,R24000121797
1092130870219984552,Spacious Ravenswood Apartment,28311605,Matt,,Lincoln Square,41.96862138334597,-87.6795659490315,Entire home/apt,156,2,12,2024-10-27,1.20,1,181,12,R24000115928
1092147129406271098,Bucktown Guest House Studio,4908881,Irena,,Logan Square,41.9147259965195,-87.68481646349163,Entire home/apt,93,5,13,2025-03-09,1.08,2,229,13,R23000109366
1092165181427122573,Amazing location 2 min from lake,518917937,Bella,,Uptown,41.95488,-87.6473,Entire home/apt,101,32,3,2025-03-09,0.31,28,267,3,2845517
1092726164635702359,1BR Stylish & Modern Chicago Apartment,516729738,Sania,,Hyde Park,41.79947,-87.59381,Entire home/apt,111,1,25,2025-02-15,1.99,8,171,23,R24000117432
1092870651903158067,Stylish 2BR Pad with Up-to-date Comforts,558769191,Holly,,Lake View,41.9449,-87.6492,Entire home/apt,99,1,28,2025-02-23,2.20,7,136,27,R23000104551
1092873015836975550,LUX PH 1br Downtown River North,484957190,Andrew J,,Near North Side,41.89586,-87.6329,Entire home/apt,199,32,3,2024-09-29,0.29,16,176,3,
1092901168686571953,2BR Fully Furnished Apartment in Lakeview,558769191,Holly,,Lake View,41.9449,-87.6492,Entire home/apt,95,1,64,2025-02-23,5.18,7,171,61,R24000120873
1092964033217621950,Wrigleyville 3BR: Game Day Haven with Free Parking,264445549,Steven,,Lake View,41.95171,-87.66042,Entire home/apt,354,2,25,2025-03-04,2.16,8,124,25,R25000124401
1092979870583388038,Coach House in Historic Old Town Chicago,499197,Sean,,Lincoln Park,41.91234977351957,-87.64280071930672,Entire home/apt,142,1,30,2025-03-03,4.52,1,60,30,R24000119624
1093035902442204149,Luxurious  master bedroom,521968907,Vishy,,West Town,41.89325410905295,-87.66052090291949,Private room,53,32,0,,,3,270,0,
1093089438161273311,Modern City Vibes: 3BR Chic Escape in Chicago,264445549,Steven,,Logan Square,41.91928,-87.6949,Entire home/apt,,32,28,2025-01-21,2.46,8,0,28,R23000110927
1093438991271806672,"W3N NexttoUniversity, NearTrainPark 15minDowntown",480309366,Christine,,Washington Park,41.794547031670724,-87.61737286190538,Entire home/apt,66,2,36,2025-02-11,2.93,3,65,35,R23000105440
1093665306823784761,Chic & Spacious Logan Square Gem,28562593,Susie,,Logan Square,41.91964979999999,-87.70553540000002,Entire home/apt,179,2,33,2025-02-17,2.72,1,140,33,R24000114433
1093715510169391422,Chicago 2 Bedroom 2 Bath Home in Wicker Park,235678953,Patty,,West Town,41.90462530000001,-87.6712756,Entire home/apt,144,32,20,2025-02-15,1.57,27,56,19,R24000114259
1093743655688112511,Modern 2BR Gem: Mins from Downtown & Laundry,474558610,Josh,,West Town,41.8980514,-87.67738519999999,Entire home/apt,110,1,51,2025-02-23,4.03,1,91,47,R23000104832
1093882941889150835,Stunning room in safety and peaceful house.,100704814,Vu,,Portage Park,41.9554224,-87.77661189999999,Private room,54,32,0,,,2,363,0,
1094128623924426559,"Downtown Penthouse Lake Views #1|Gym, Parking+Pool",98193524,Jeremy,,Loop,41.87082,-87.62833,Entire home/apt,355,2,49,2025-03-04,3.92,39,0,47,R24000113941
1095025225526448228,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,,Near South Side,41.85380582352557,-87.62458650584897,Entire home/apt,178,2,31,2025-02-25,2.56,69,339,31,2792126
1095052572010066331,Lovely studio steps from Wrigley,518917937,Bella,,Uptown,41.95657,-87.65197,Entire home/apt,145,1,31,2025-01-23,2.43,28,87,30,R24000114261
1095075864919612492,Private Home Art Gallery,537729010,Randall,,Grand Boulevard,41.81223,-87.60858,Private room,61,2,31,2024-12-16,2.57,2,320,31,R25000126014
1095190292234289524,① Lux | Spa | Rooftop | Garage |4 Mi to Downtown,50492515,Anita,,Humboldt Park,41.89763,-87.71659,Entire home/apt,502,1,52,2025-03-09,4.24,1,210,51,R24000114607
1095191324777136388,Comfort + location Apt-Chicago Norwood Edison Park,49999725,Lynzi,,Norwood Park,41.9982,-87.79991,Entire home/apt,104,3,20,2025-02-02,1.67,1,311,20,R23000109105
1095246443379369630,Cozy Apartment in Bridgeport,562977839,Masnaga,,Bridgeport,41.83368,-87.6552,Entire home/apt,135,3,25,2025-01-12,2.35,1,82,25,R24000112981
1095649192318590475,"Comfy Downtown Chicago Stay, Steps from Mag Mile",501999278,RoomPicks,,Near North Side,41.89482,-87.62164,Hotel room,999,1,3,2024-09-23,0.32,32,290,3,2834965
1095764013597647283,"Luxury Loft Collection 1, 2, 3",464407683,Hubbard Holdings,,Near North Side,41.89450399051651,-87.63406756211165,Entire home/apt,2439,1,0,,,28,95,0,R23000109919
1095813018290305771,5Bedroom/3Bath/Game room/ sleeps 13/ Freeparking,361781255,Malgorzata,,Portage Park,41.96651,-87.75337,Entire home/apt,462,2,15,2025-02-02,2.26,1,142,15,R24000118260
1096281193549795032,"Modern Comfort, Saint Clair Suite at Chicago Hotel",501999278,RoomPicks,,Near North Side,41.89515,-87.62328,Hotel room,799,1,0,,,32,0,0,2834965
1096288985810391317,Chicago Hotel Collection-2 Sleek Saint Clair Suite,501999278,RoomPicks,,Near North Side,41.89544,-87.62161,Hotel room,799,1,0,,,32,0,0,2834965
1096291251445311860,"Saint Claire, Close to Navy Pier, Chicago Hotel",501999278,RoomPicks,,Near North Side,41.896802010145336,-87.62172152614805,Hotel room,938,1,0,,,32,0,0,2834965
1096293912515343817,Sophisticated Magnificent Mile Stay | Great Views!,501999278,RoomPicks,,Near North Side,41.89558200779958,-87.62366706848718,Hotel room,1068,1,21,2024-12-09,2.99,32,292,21,2834965
1096296830402724982,"Spacious Unit,Chicago Hotel Collection,Deluxe King",501999278,RoomPicks,,Near North Side,41.89714118722965,-87.62236343860727,Hotel room,1068,1,0,,,32,0,0,2834965
1096299784324952984,Charm & Sophistication Near Chicago's Best Area,501999278,RoomPicks,,Near North Side,41.89497857618379,-87.62164206872389,Private room,1068,1,16,2024-12-15,1.87,32,0,16,2834965
1096301042984716029,Junior King Suite at Chicago Hotel Collection,501999278,RoomPicks,,Near North Side,41.89508327435475,-87.62320560411403,Private room,1068,1,8,2024-11-24,1.21,32,291,8,2834965
1096307018883599307,Upscale Hotel in the Heart of Vibrant Windy City,501999278,RoomPicks,,Near North Side,41.89500585513238,-87.62228402199507,Private room,1068,1,30,2025-01-19,2.47,32,0,30,2834965
1096322910651560086,Amenity Suite in North Side Condo,3472696,Roxane,,West Ridge,41.99327152067874,-87.68289887116877,Private room,77,3,10,2024-11-15,0.83,2,149,10,R24000114978
1096328609209938703,Extended Stays In Our Ideal 2 Units in Mag Mile,501999278,RoomPicks,,Near North Side,41.89690297116001,-87.62364236558568,Private room,999,1,2,2025-03-02,0.23,32,297,2,2834965
1096342063998053105,"Double Queen, Close to Mag Mile, Chicago Hotel",501999278,RoomPicks,,Near North Side,41.89562688867965,-87.62170755557227,Private room,999,1,3,2024-11-22,0.43,32,293,3,2834965
1096410574269495242,Modern Metropolitan Stay Near Navy Pier,501999278,RoomPicks,,Near North Side,41.89648853001246,-87.62350257957407,Private room,,1,116,2025-01-04,9.43,32,0,114,2834965
1096413497882910356,Luxury 3 bedroom in Bronzeville,116402158,Kiara,,Grand Boulevard,41.8119,-87.61472,Entire home/apt,124,2,14,2025-03-09,2.19,1,123,14,R23000109162
1096479266674228784,Your Windy City Comfort Zone by Shops & Navy Pier,501999278,RoomPicks,,Near North Side,41.89662,-87.62152,Private room,999,1,8,2024-12-22,0.66,32,0,8,2834965
1096481220816395810,Sleek Deluxe Double Queen at The Chicago Hotel,501999278,RoomPicks,,Near North Side,41.89501423050838,-87.62376113655017,Private room,1068,1,70,2025-01-08,5.80,32,0,70,2834965
1096486406640680136,"Double Queen, Chicago Hotel, 2 Units, Mag Mile",501999278,RoomPicks,,Near North Side,41.89716,-87.62236,Private room,1138,1,21,2025-02-25,1.70,32,0,20,2834965
1096488566421101822,"Double Queen, Close to Navy Pier, 3 units",501999278,RoomPicks,,Near North Side,41.89650783652875,-87.62178281973097,Hotel room,1207,1,5,2025-02-23,0.65,32,290,5,2834965
1096489531826458733,"The Chicago Hotel Collection, 3 Pet-Friendly Rooms",501999278,RoomPicks,,Near North Side,41.89625,-87.62365,Hotel room,999,1,2,2024-07-12,0.16,32,0,1,2834965
1096543637957178820,"Bright & Modern Apt | Steps to Lake, Train, Food",210984821,David,,Edgewater,41.9765881,-87.6573243,Entire home/apt,179,1,58,2025-03-13,5.40,3,156,58,R24000116162
1096613145653353258,"Downtown Penthouse 5bd VIEWS|Parking, Gym+Pool",98193524,Jeremy,,Loop,41.87271,-87.62786,Entire home/apt,832,2,4,2024-12-24,0.40,39,91,4,R23000111258
1096694948122460102,Wrigley Lakeview Gem-Walk to Wrigley/paid Parking!,153282233,Justin,,Lake View,41.9479382,-87.6594854,Entire home/apt,168,1,55,2025-02-16,4.31,4,84,51,R24000114444
1096784805302856293,Low cleaning fee-3BR Urban Bliss near Little India,485565209,Rabeeha,,West Ridge,41.9964697,-87.7059617,Entire home/apt,161,2,6,2024-11-09,0.60,12,28,6,R22000091019
1096954547021163083,Classic luxury on iconic Michigan Ave,563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,142,1,645,2025-02-26,52.02,10,142,642,2205418
1096954547245870564,1920s-style martini bar fits the vibe,563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,149,1,173,2025-02-23,14.62,10,0,173,2205418
1096954854131686610,Well-placed location in the heart,563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,192,1,0,,,10,139,0,2205418
1096954854183302342,"1927 gem, once home of Capone Speakeasy",563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,,1,117,2025-02-27,10.35,10,0,117,2205418
1096955030673525638,Spacious suite with jetted bath & sleeper sofa,563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,267,1,0,,,10,138,0,2205418
1096955035030469202,Well-appointed king with ADA features,563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,,1,29,2025-02-26,2.95,10,128,29,2205418
1096955062679079480,Private dressing area and spacious bathroom,563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,156,1,19,2025-02-23,1.95,10,136,19,2205418
1096955062699410349,Classy king suite with ADA features,563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,524,1,0,,,10,7,0,2205418
1096955062828600526,2 doubles and accessibility features,563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,,1,17,2025-02-22,2.23,10,133,17,2205418
1096955062892825985,An incredible 1400 sq ft with sweet city views,563379813,Millennium Knickerbocker Hotel,,Near North Side,41.9,-87.6231,Private room,459,1,1,2024-11-24,0.28,10,142,1,2205418
1097232208579355365,"Cool, Clean, Comfy, Convenient",550117628,Stacy,,Logan Square,41.92484181001492,-87.6848006473736,Entire home/apt,148,2,19,2024-11-24,2.49,1,170,19,R24000116629
1097252047398387847,Chic 1 BR w Parking,509192250,Thoms,,Near West Side,41.8803861,-87.66648339999999,Entire home/apt,159,2,46,2025-03-09,3.81,19,350,46,R24000114622
1097259340041542405,LUX Dtown Penthouses 9bd/9ba Sleep 25+Parking+Pool,98193524,Jeremy,,Loop,41.8711,-87.62652,Entire home/apt,1846,32,1,2024-10-30,0.22,39,88,1,R24000113941
1097754409804963794,"Blueground | South Loop, pool, golf sim, nr museum",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,151,32,0,,,597,346,0,
1097781916315755356,Nice Large 1 BR Apartment in OldTown Central,562849412,Cihan,,Near North Side,41.90831,-87.6352,Entire home/apt,165,1,35,2025-02-17,2.97,4,0,35,R23000105636
1097808237196643572,Central 1 BR Apartment EasyParking w/Laundry,562849412,Cihan,,Lake View,41.93609,-87.6692,Entire home/apt,135,1,24,2024-11-10,1.95,4,57,23,R23000111749
1098044235419813160,The cutest studio 13” from Wrigley and Boystown,518917937,Bella,,Uptown,41.95487361583788,-87.65121046745831,Entire home/apt,83,2,23,2025-02-16,2.05,28,264,23,R24000114261
1098573331852900466,Cute studio steps from Boystown,518917937,Bella,,Uptown,41.95537,-87.64985,Entire home/apt,121,1,34,2025-01-01,2.98,28,359,34,R24000114310
1098712083385395796,Easy and Comfy,37927147,Lewis,,Uptown,41.97343,-87.66177,Private room,68,1,18,2024-11-24,1.50,2,59,18,R23000110344
1098712086578535800,Beverly Cottage Loft,471675196,Eric,,Washington Heights,41.71641,-87.66121,Entire home/apt,80,1,60,2025-03-06,4.83,5,0,58,R24000112884
1098727371277750785,Hamaline Luxury Home-Guest Room 1,213408045,Emeka,,Douglas,41.8278030958159,-87.62480124082163,Private room,135,2,1,2024-10-15,0.20,4,261,1,R24000112718
1098766127184481983,Hamaline Luxury Home-Guest Room 2,213408045,Emeka,,Douglas,41.82766,-87.62485,Private room,120,2,3,2024-10-13,0.32,4,261,3,R24000112718
1098781427379131975,Urban Retreat 3 Bedroom Apt.,563808979,Kevin,,New City,41.8077815,-87.64443279999999,Entire home/apt,,2,4,2024-07-21,0.33,1,0,3,R24000114581
1098784005542366039,Hamaline Luxury Home-Guest Room 3,213408045,Emeka,,Douglas,41.826221386019164,-87.62456726788977,Private room,100,2,5,2024-10-13,0.40,4,261,4,R24000112718
1099249407245873418,"Bright & Airy free park, near L train & Loop",563908420,Seng,,Austin,41.88395180100046,-87.77407783190682,Entire home/apt,176,1,27,2025-03-05,2.37,1,100,27,
1099361241199819767,Amazing historic campus mansion!,143937691,Caryl,,Hyde Park,41.7998733936604,-87.60005792841987,Entire home/apt,603,2,14,2025-02-03,1.21,6,231,14,R24000114394
